sequence_id	vh.gene	HCDR3.length	hcdr3.hydrophobicity	vl.gene	LCDR3.length	mut.freq	fwrs.mut.freq	VH1.lcdr3_5	VH1-69.VK3-20.GW
M-770-M-K-G7-1200-P5-1	IGHV3-33	15	3.8000000000000003	IGKV4-1	9	0.04	0.02	0	0
M-3352-M-L-G7-1200-P5-1	IGHV3-15	14	2.8000000000000003	IGLV1-44	11	0.0	0.0	0	0
M-3649-M-K-G7-1200-P5-1	IGHV3-15	14	2.1	IGKV3-20	10	0.15	0.15	0	0
M-5658-M-K-G7-1200-P5-1	IGHV3-73	19	5.549999999999999	IGKV1-33	9	0.0	0.0	0	0
M-6736-M-K-G7-1200-P5-1	IGHV3-15	14	0.95	IGKV6-21	9	0.1	0.1	0	0
M-696-M-K-G7-1200-P5-1	IGHV3-15	14	0.95	IGKV6-21	9	0.09	0.07	0	0
M-6048-M-L-G7-1200-P5-1	IGHV3-15	14	1.25	IGLV7-46	10	0.0	0.0	0	0
M-4894-G1-K-G7-1200-P5-1	IGHV3-15	14	1.15	IGKV1-27	9	0.09	0.09	0	0
M-7527-M-L-G7-1200-P5-1	IGHV3-15	14	2.05	IGLV6-57	9	0.07	0.05	0	0
M-4783-M-L-G7-1200-P5-1	IGHV3-15	14	1.05	IGLV1-40	11	0.05	0.04	0	0
M-209-M-K-G7-1200-P5-1	IGHV3-15	14	3.0	IGKV3-20	9	0.0	0.0	0	0
M-7029-M-L-G7-1200-P5-1	IGHV3-15	14	1.15	IGLV2-23	11	0.0	0.0	0	0
M-7680-M-L-G7-1200-P5-1	IGHV3-73	19	3.8000000000000003	IGLV3-21	11	0.0	0.0	0	0
M-7587-A1-L-G7-1200-P5-1	IGHV3-15	14	2.0	IGLV6-57	10	0.08	0.04	0	0
M-409-M-K-G7-1200-P5-1	IGHV3-15	14	3.95	IGKV1-33	9	0.0	0.0	0	0
M-750-M-L-G7-1200-P5-1	IGHV3-15	14	2.6500000000000004	IGLV6-57	9	0.0	0.0	0	0
M-6058-M-L-G7-1200-P5-1	IGHV3-15	14	1.1	IGLV1-40	12	0.12	0.11	0	0
M-2063-M-L-G7-1200-P5-1	IGHV3-15	14	4.0	IGLV3-1	9	0.0	0.0	0	0
M-3677-A1-L-G7-1200-P5-1	IGHV3-48	15	2.0	IGLV4-69	9	0.06	0.04	0	0
M-91-M-L-G7-1200-P5-1	IGHV3-48	15	2.1	IGLV5-45	9	0.0	0.0	0	0
M-4907-M-L-G7-1200-P5-1	IGHV5-10-1	15	2.4000000000000004	IGLV3-1	10	0.0	0.0	0	0
M-3362-M-K-G7-1200-P5-1	IGHV4-59	19	1.3	IGKV1-39	9	0.0	0.0	0	0
M-4184-D-L-G7-1200-P5-1	IGHV5-10-1	15	1.7000000000000002	IGLV2-23	11	0.0	0.0	0	0
M-132-M-L-G7-1200-P5-1	IGHV5-10-1	15	1.2000000000000002	IGLV1-44	11	0.0	0.0	0	0
M-2729-M-K-G7-1200-P5-1	IGHV2-26	15	2.65	IGKV4-1	9	0.0	0.0	0	0
M-2720-M-K-G7-1200-P5-1	IGHV3-64D	14	2.6500000000000004	IGKV1-5	9	0.0	0.0	0	0
M-1316-M-K-G7-1200-P5-1	IGHV3-64D	14	4.1000000000000005	IGKV4-1	9	0.0	0.0	0	0
M-3107-M-K-G7-1200-P5-1	IGHV3-64D	14	1.75	IGKV2D-29	9	0.0	0.0	0	0
M-6112-M-L-G7-1200-P5-1	IGHV3-64D	14	2.9000000000000004	IGLV1-40	12	0.08	0.05	0	0
M-5962-A1-K-G7-1200-P5-1	IGHV3-9	14	1.8	IGKV3-11	8	0.16	0.17	0	0
M-2388-M-K-G7-1200-P5-1	IGHV3-48	19	3.45	IGKV3-15	9	0.0	0.0	0	0
M-7130-X-L-G7-1200-P5-1	IGHV3-9	14	1.25	IGLV2-23	10	0.11	0.06	0	0
M-3077-M-L-G7-1200-P5-1	IGHV3-9	14	2.5	IGLV3-25	13	0.01	0.0	0	0
M-7840-M-K-G7-1200-P5-1	IGHV3-9	14	2.8000000000000003	IGKV1-33	8	0.01	0.0	0	0
M-6133-D-K-G7-1200-P5-1	IGHV3-9	14	2.7	IGKV1-33	10	0.01	0.0	0	0
M-975-G1-L-G7-1200-P5-1	IGHV3-9	14	1.2999999999999998	IGLV3-21	11	0.17	0.15	0	0
M-5011-M-K-G7-1200-P5-1	IGHV3-9	14	3.7	IGKV3D-20	8	0.01	0.0	0	0
M-542-M-L-G7-1200-P5-1	IGHV3-9	14	2.5	IGLV2-14	10	0.01	0.0	0	0
M-2476-M-L-G7-1200-P5-1	IGHV3-9	14	3.1	IGLV4-69	10	0.01	0.0	0	0
M-7262-X-K-G7-1200-P5-1	IGHV3-48	19	1.3000000000000003	IGKV3-20	9	0.12	0.11	0	0
M-2438-M-L-G7-1200-P5-1	IGHV3-9	14	2.6500000000000004	IGLV2-8	11	0.05	0.05	0	0
M-8103-X-L-G7-1200-P5-1	IGHV3-9	14	2.6	IGLV3-1	9	0.01	0.0	0	0
M-4599-M-L-G7-1200-P5-1	IGHV3-9	14	1.35	IGLV6-57	8	0.01	0.0	0	0
M-4237-M-L-G7-1200-P5-1	IGHV3-9	14	2.3499999999999996	IGLV1-51	11	0.05	0.01	0	0
M-8016-M-K-G7-1200-P5-1	IGHV3-9	14	3.3	IGKV1-12	9	0.01	0.0	0	0
M-3158-M-L-G7-1200-P5-1	IGHV3-9	14	3.2	IGLV1-40	11	0.09	0.04	0	0
M-5479-A2-L-G7-1200-P5-1	IGHV3-9	14	1.8	IGLV2-11	10	0.04	0.04	0	0
M-2082-M-K-G7-1200-P5-1	IGHV3-9	14	3.4	IGKV3-20	9	0.02	0.0	0	0
M-7806-M-K-G7-1200-P5-1	IGHV3-7	14	3.0500000000000003	IGKV4-1	9	0.04	0.01	0	0
M-2332-M-K-G7-1200-P5-1	IGHV3-7	14	2.95	IGKV1-5	9	0.0	0.0	0	0
M-3854-M-K-G7-1200-P5-1	IGHV3-7	14	2.75	IGKV1-39	10	0.02	0.01	0	0
M-7682-M-L-G7-1200-P5-1	IGHV3-7	14	2.95	IGLV3-1	9	0.0	0.0	0	0
M-1560-D-K-G7-1200-P5-1	IGHV3-7	14	3.4	IGKV3-15	10	0.0	0.0	0	0
M-944-M-K-G7-1200-P5-1	IGHV3-7	14	3.4	IGKV3-15	10	0.0	0.0	0	0
M-5016-A2-K-G7-1200-P5-1	IGHV3-7	14	2.7	IGKV1-16	9	0.11	0.09	0	0
M-7698-A2-K-G7-1200-P5-1	IGHV3-7	14	1.05	IGKV4-1	9	0.07	0.02	0	0
M-309-M-L-G7-1200-P5-1	IGHV3-7	14	1.65	IGLV2-8	10	0.03	0.04	0	0
M-5863-M-K-G7-1200-P5-1	IGHV3-48	19	5.449999999999999	IGKV3-15	10	0.0	0.0	0	0
M-5391-A1-L-G7-1200-P5-1	IGHV3-7	14	2.8	IGLV1-40	12	0.05	0.02	0	0
M-5883-M-K-G7-1200-P5-1	IGHV3-7	14	1.35	IGKV2-28	9	0.0	0.0	0	0
M-2189-M-K-G7-1200-P5-1	IGHV3-7	14	1.45	IGKV1-5	10	0.06	0.04	0	0
M-6904-M-K-G7-1200-P5-1	IGHV3-7	14	1.25	IGKV4-1	9	0.09	0.06	0	0
M-5943-M-L-G7-1200-P5-1	IGHV3-7	14	1.35	IGLV2-11	10	0.1	0.1	0	0
M-3695-M-K-G7-1200-P5-1	IGHV3-7	14	3.25	IGKV1-8	9	0.03	0.02	0	0
M-6804-M-K-G7-1200-P5-1	IGHV3-7	14	1.15	IGKV3-20	10	0.02	0.01	0	0
M-1182-M-L-G7-1200-P5-1	IGHV3-7	14	5.05	IGLV1-44	11	0.08	0.06	0	0
M-3112-A1-L-G7-1200-P5-1	IGHV3-7	14	2.2	IGLV2-14	10	0.0	0.0	0	0
M-4437-D-L-G7-1200-P5-1	IGHV3-48	19	4.999999999999999	IGLV6-57	9	0.01	0.01	0	0
M-4176-M-K-G7-1200-P5-1	IGHV3-7	14	1.15	IGKV4-1	9	0.0	0.0	0	0
M-3062-M-K-G7-1200-P5-1	IGHV3-7	14	2.6500000000000004	IGKV2-28	9	0.07	0.05	0	0
M-1798-M-K-G7-1200-P5-1	IGHV3-7	14	1.25	IGKV1-5	8	0.11	0.09	0	0
M-4840-M-L-G7-1200-P5-1	IGHV3-7	14	2.5500000000000003	IGLV6-57	9	0.05	0.04	0	0
M-5632-M-K-G7-1200-P5-1	IGHV3-7	14	1.25	IGKV1-6	9	0.0	0.0	0	0
M-5799-M-L-G7-1200-P5-1	IGHV3-23	19	5.1000000000000005	IGLV3-25	12	0.0	0.0	0	0
M-5741-M-L-G7-1200-P5-1	IGHV3-23	19	4.550000000000001	IGLV2-14	10	0.02	0.01	0	0
M-6202-M-L-G7-1200-P5-1	IGHV3-23	19	4.699999999999999	IGLV3-1	9	0.0	0.0	0	0
M-5497-M-L-G7-1200-P5-1	IGHV3-48	19	3.8500000000000005	IGLV1-51	11	0.0	0.0	0	0
M-842-M-L-G7-1200-P5-1	IGHV3-23	19	6.95	IGLV2-8	9	0.09	0.06	0	0
M-5555-M-K-G7-1200-P5-1	IGHV3-23	19	2.55	IGKV3-20	9	0.06	0.04	0	0
M-930-M-L-G7-1200-P5-1	IGHV3-23	19	6.45	IGLV3-1	9	0.0	0.0	0	0
M-6540-M-K-G7-1200-P5-1	IGHV3-23	19	2.5	IGKV3-11	5	0.0	0.0	0	0
M-1392-M-L-G7-1200-P5-1	IGHV3-23	19	3.0	IGLV1-44	11	0.05	0.06	0	0
M-1924-M-L-G7-1200-P5-1	IGHV3-23	19	3.55	IGLV1-44	11	0.06	0.05	0	0
M-294-M-L-G7-1200-P5-1	IGHV3-23	19	3.3000000000000003	IGLV2-14	10	0.08	0.04	0	0
M-3784-M-K-G7-1200-P5-1	IGHV3-23	19	1.75	IGKV3-20	9	0.0	0.0	0	0
M-2620-M-K-G7-1200-P5-1	IGHV3-23	19	4.65	IGKV3-11	11	0.0	0.0	0	0
M-6831-M-L-G7-1200-P5-1	IGHV3-48	19	4.35	IGLV1-51	11	0.06	0.0	0	0
M-2012-M-K-G7-1200-P5-1	IGHV3-23	19	2.2	IGKV1-27	9	0.05	0.04	0	0
M-8073-M-L-G7-1200-P5-1	IGHV3-23	19	2.15	IGLV3-21	11	0.03	0.02	0	0
M-4817-M-L-G7-1200-P5-1	IGHV3-23	19	5.4	IGLV3-21	9	0.0	0.0	0	0
M-1355-M-K-G7-1200-P5-1	IGHV3-23	19	5.6	IGKV3-20	8	0.08	0.06	0	0
M-6824-M-K-G7-1200-P5-1	IGHV3-23	19	3.75	IGKV3-15	9	0.0	0.0	0	0
M-4449-M-K-G7-1200-P5-1	IGHV3-23	19	2.6500000000000004	IGKV3-20	10	0.03	0.02	0	0
M-4915-M-K-G7-1200-P5-1	IGHV3-23	19	2.2	IGKV1-NL1	9	0.0	0.0	0	0
M-7536-M-L-G7-1200-P5-1	IGHV3-23	19	4.35	IGLV2-8	10	0.0	0.0	0	0
M-7368-M-K-G7-1200-P5-1	IGHV3-23	19	2.75	IGKV2-28	9	0.0	0.0	0	0
M-30-M-K-G7-1200-P5-1	IGHV3-23	19	2.5500000000000007	IGKV1-8	9	0.0	0.0	0	0
M-6474-M-K-G7-1200-P5-1	IGHV3-48	19	2.9000000000000004	IGKV4-1	9	0.03	0.01	0	0
M-6502-M-K-G7-1200-P5-1	IGHV3-23	19	5.8	IGKV3-11	9	0.04	0.01	0	0
M-3598-M-K-G7-1200-P5-1	IGHV3-23	19	2.45	IGKV1-9	9	0.12	0.09	0	0
M-6741-M-K-G7-1200-P5-1	IGHV3-23	19	4.5	IGKV1-17	9	0.0	0.0	0	0
M-565-M-K-G7-1200-P5-1	IGHV3-23	19	4.1	IGKV6-21	9	0.04	0.02	0	0
M-3258-M-K-G7-1200-P5-1	IGHV3-23	19	5.75	IGKV3-20	10	0.0	0.0	0	0
M-7907-A2-K-G7-1200-P5-1	IGHV3-23	19	2.25	IGKV4-1	9	0.2	0.17	0	0
M-3877-M-K-G7-1200-P5-1	IGHV3-23	19	4.25	IGKV3-15	9	0.0	0.0	0	0
M-5187-M-L-G7-1200-P5-1	IGHV3-23	19	3.8000000000000003	IGLV2-23	12	0.0	0.0	0	0
M-2838-M-L-G7-1200-P5-1	IGHV3-21	19	4.0	IGLV3-19	11	0.0	0.0	0	0
M-7528-M-L-G7-1200-P5-1	IGHV3-23	19	5.65	IGLV1-44	11	0.0	0.0	0	0
M-7537-M-K-G7-1200-P5-1	IGHV3-23	19	4.3999999999999995	IGKV1-27	9	0.04	0.04	0	0
M-7559-M-K-G7-1200-P5-1	IGHV3-23	19	3.65	IGKV1D-8	9	0.0	0.0	0	0
M-2054-M-K-G7-1200-P5-1	IGHV1-24	15	2.5000000000000004	IGKV1-39	9	0.0	0.0	0	0
M-4008-M-L-G7-1200-P5-1	IGHV1-24	15	1.1	IGLV3-1	9	0.0	0.0	0	0
M-2411-M-K-G7-1200-P5-1	IGHV3-66	14	1.75	IGKV1-27	9	0.12	0.1	0	0
M-6406-M-L-G7-1200-P5-1	IGHV4-59	15	2.85	IGLV2-23	7	0.0	0.0	0	0
M-7151-M-K-G7-1200-P5-1	IGHV1-46	15	2.5500000000000003	IGKV3-20	5	0.11	0.11	1	0
M-7021-M-L-G7-1200-P5-1	IGHV1-69	15	1.2000000000000002	IGLV3-25	10	0.0	0.0	0	0
M-6692-M-K-G7-1200-P5-1	IGHV1-69	15	2.7500000000000004	IGKV4-1	10	0.0	0.0	0	0
M-5889-M-K-G7-1200-P5-1	IGHV1-69	15	1.1	IGKV3-20	8	0.0	0.0	0	0
M-7013-M-K-G7-1200-P5-1	IGHV3-64	15	3.95	IGKV3-15	8	0.07	0.05	0	0
M-384-M-L-G7-1200-P5-1	IGHV1-58	15	1.0	IGLV3-10	12	0.0	0.0	0	0
M-5422-A1-K-G7-1200-P5-1	IGHV1-46	14	2.4000000000000004	IGKV3-15	9	0.15	0.13	0	0
M-2889-M-K-G7-1200-P5-1	IGHV1-46	14	3.3000000000000003	IGKV3-20	10	0.0	0.0	0	0
M-8129-M-L-G7-1200-P5-1	IGHV1-46	14	3.2	IGLV2-11	10	0.0	0.0	0	0
M-3947-A1-K-G7-1200-P5-1	IGHV1-46	14	0.95	IGKV3-20	10	0.12	0.11	0	0
M-6000-M-K-G7-1200-P5-1	IGHV1-46	14	2.3000000000000003	IGKV3-15	9	0.0	0.0	0	0
M-138-G1-L-G7-1200-P5-1	IGHV1-46	14	2.55	IGLV3-19	11	0.03	0.01	0	0
M-1250-D-L-G7-1200-P5-1	IGHV3-30	19	4.85	IGLV2-14	12	0.0	0.0	0	0
M-1645-M-L-G7-1200-P5-1	IGHV1-46	14	1.8	IGLV3-1	9	0.0	0.0	0	0
M-7567-M-L-G7-1200-P5-1	IGHV1-46	14	2.65	IGLV3-19	11	0.0	0.0	0	0
M-3607-M-K-G7-1200-P5-1	IGHV1-46	14	1.75	IGKV1-17	9	0.0	0.0	0	0
M-746-G1-L-G7-1200-P5-1	IGHV1-46	14	2.0	IGLV1-40	11	0.16	0.15	0	0
M-3561-M-K-G7-1200-P5-1	IGHV1-46	14	2.7	IGKV3-15	9	0.0	0.0	0	0
M-4534-A1-L-G7-1200-P5-1	IGHV1-46	14	2.5500000000000003	IGLV8-61	10	0.14	0.16	0	0
M-8037-G1-L-G7-1200-P5-1	IGHV1-46	14	3.0500000000000003	IGLV1-47	11	0.09	0.06	0	0
M-5716-D-L-G7-1200-P5-1	IGHV3-9	15	1.2000000000000002	IGLV1-44	11	0.01	0.0	0	0
M-6564-M-L-G7-1200-P5-1	IGHV3-9	15	2.95	IGLV2-14	8	0.01	0.0	0	0
M-472-D-L-G7-1200-P5-1	IGHV3-30	19	4.749999999999999	IGLV1-44	12	0.0	0.0	0	0
M-1098-M-L-G7-1200-P5-1	IGHV3-9	15	2.75	IGLV1-51	13	0.01	0.0	0	0
M-4748-M-L-G7-1200-P5-1	IGHV3-9	15	2.85	IGLV2-23	11	0.01	0.0	0	0
M-6295-M-L-G7-1200-P5-1	IGHV3-9	15	2.4	IGLV1-44	10	0.01	0.0	0	0
M-1107-M-L-G7-1200-P5-1	IGHV3-9	15	1.4	IGLV1-47	11	0.03	0.02	0	0
M-6600-D-L-G7-1200-P5-1	IGHV3-9	15	2.3000000000000003	IGLV3-1	10	0.01	0.0	0	0
M-115-M-L-G7-1200-P5-1	IGHV3-66	15	2.2	IGLV3-25	11	0.0	0.0	0	0
M-835-M-K-G7-1200-P5-1	IGHV3-66	15	2.0000000000000004	IGKV1D-12	9	0.0	0.0	0	0
M-4778-M-L-G7-1200-P5-1	IGHV3-73	15	1.3	IGLV1-47	11	0.1	0.07	0	0
M-1428-M-K-G7-1200-P5-1	IGHV3-73	15	2.1	IGKV3-20	9	0.01	0.01	0	0
M-3377-G1-L-G7-1200-P5-1	IGHV3-30	19	4.749999999999999	IGLV6-57	10	0.14	0.1	0	0
M-6772-A1-L-G7-1200-P5-1	IGHV3-30	19	4.3999999999999995	IGLV6-57	10	0.11	0.11	0	0
M-742-X-L-G7-1200-P5-1	IGHV3-30	19	4.499999999999999	IGLV6-57	10	0.13	0.12	0	0
M-582-M-L-G7-1200-P5-1	IGHV3-73	15	2.5500000000000003	IGLV3-1	9	0.0	0.0	0	0
M-4439-M-L-G7-1200-P5-1	IGHV1-69	15	1.75	IGLV2-11	10	0.05	0.04	0	0
M-2562-M-L-G7-1200-P5-1	IGHV4-39	15	1.3	IGLV2-14	10	0.07	0.04	0	0
M-6-M-K-G7-1200-P5-1	IGHV4-39	15	1.3	IGKV1-5	9	0.0	0.0	0	0
M-847-M-L-G7-1200-P5-1	IGHV4-39	15	2.9500000000000006	IGLV10-54	11	0.06	0.05	0	0
M-7149-M-K-G7-1200-P5-1	IGHV4-39	15	1.6500000000000001	IGKV1-5	8	0.06	0.04	0	0
M-253-G1-K-G7-1200-P5-1	IGHV4-39	15	3.2500000000000004	IGKV3-15	9	0.04	0.05	0	0
M-1449-M-L-G7-1200-P5-1	IGHV4-39	15	1.2999999999999998	IGLV2-14	10	0.01	0.0	0	0
M-5770-G1-L-G7-1200-P5-1	IGHV3-30	19	3.8000000000000003	IGLV2-23	12	0.11	0.07	0	0
M-8021-M-L-G7-1200-P5-1	IGHV4-39	15	2.4000000000000004	IGLV2-8	10	0.0	0.0	0	0
M-1887-M-K-G7-1200-P5-1	IGHV4-39	15	2.5000000000000004	IGKV4-1	9	0.07	0.05	0	0
M-5109-M-K-G7-1200-P5-1	IGHV3-7	15	2.75	IGKV2-30	9	0.13	0.1	0	0
M-2405-M-K-G7-1200-P5-1	IGHV3-7	15	2.75	IGKV2-30	9	0.07	0.05	0	0
M-6488-M-K-G7-1200-P5-1	IGHV3-7	15	1.55	IGKV1-39	9	0.02	0.01	0	0
M-3636-M-K-G7-1200-P5-1	IGHV3-7	15	1.1	IGKV1-8	9	0.0	0.0	0	0
M-1747-M-L-G7-1200-P5-1	IGHV3-7	15	1.8	IGLV3-21	11	0.0	0.0	0	0
M-3290-M-K-G7-1200-P5-1	IGHV3-7	15	2.3000000000000003	IGKV3-20	8	0.02	0.01	0	0
M-3245-M-L-G7-1200-P5-1	IGHV1-46	15	2.75	IGLV1-44	11	0.0	0.0	0	0
M-7106-M-K-G7-1200-P5-1	IGHV1-46	15	4.3	IGKV4-1	8	0.0	0.0	0	0
M-2123-M-L-G7-1200-P5-1	IGHV3-30	15	2.1	IGLV2-8	9	0.0	0.0	0	0
M-3668-D-K-G7-1200-P5-1	IGHV3-30	19	4.249999999999999	IGKV2-28	9	0.0	0.0	0	0
M-450-M-K-G7-1200-P5-1	IGHV3-30	15	3.2500000000000004	IGKV1-5	9	0.0	0.0	0	0
M-3589-G1-K-G7-1200-P5-1	IGHV3-30	15	2.3000000000000003	IGKV3-15	9	0.1	0.05	0	0
M-3616-M-K-G7-1200-P5-1	IGHV3-30	15	1.0	IGKV4-1	9	0.12	0.1	0	0
M-7274-M-L-G7-1200-P5-1	IGHV3-30	15	2.4	IGLV3-21	11	0.0	0.0	0	0
M-3931-M-K-G7-1200-P5-1	IGHV3-30	15	1.7500000000000002	IGKV1-5	9	0.1	0.06	0	0
M-7610-M-K-G7-1200-P5-1	IGHV3-30	15	3.7	IGKV4-1	10	0.0	0.0	0	0
M-4779-M-L-G7-1200-P5-1	IGHV3-33	15	2.0500000000000003	IGLV3-19	12	0.1	0.07	0	0
M-7582-M-K-G7-1200-P5-1	IGHV3-30	19	3.0500000000000003	IGKV2-28	9	0.0	0.0	0	0
M-5049-M-L-G7-1200-P5-1	IGHV3-33	15	1.1	IGLV2-14	10	0.11	0.09	0	0
M-2669-G1-L-G7-1200-P5-1	IGHV3-33	15	1.4	IGLV1-44	11	0.12	0.1	0	0
M-2890-M-L-G7-1200-P5-1	IGHV3-33	15	1.1	IGLV3-19	11	0.0	0.0	0	0
M-1895-M-L-G7-1200-P5-1	IGHV1-69	14	2.65	IGLV3-19	11	0.0	0.0	0	0
M-4291-M-L-G7-1200-P5-1	IGHV1-69	14	2.95	IGLV3-21	12	0.0	0.0	0	0
M-4174-M-K-G7-1200-P5-1	IGHV1-69	14	1.9500000000000002	IGKV3-20	8	0.0	0.0	0	0
M-4185-M-L-G7-1200-P5-1	IGHV1-69	14	2.75	IGLV2-14	10	0.01	0.0	0	0
M-4713-G1-K-G7-1200-P5-1	IGHV1-69	14	2.3	IGKV3-11	10	0.16	0.1	0	0
M-4181-G1-L-G7-1200-P5-1	IGHV1-69	14	3.25	IGLV5-45	9	0.11	0.07	0	0
