sequence_id	vh.gene	HCDR3.length	hcdr3.hydrophobicity	vl.gene	LCDR3.length	mut.freq	fwrs.mut.freq	VH1.lcdr3_5	VH1-69.VK3-20.GW
M-2293-M-K-G6-1200-P5-1	IGHV3-15	13	2.8000000000000003	IGKV1-33	9	0.0	0.0	0	0
M-3126-M-L-G6-1200-P5-1	IGHV3-15	13	2.55	IGLV1-44	11	0.04	0.02	0	0
M-3002-A2-K-G6-1200-P5-1	IGHV4-39	14	0.9	IGKV1-39	8	0.12	0.06	0	0
M-3165-M-L-G6-1200-P5-1	IGHV3-15	13	1.25	IGLV4-60	10	0.05	0.04	0	0
M-164-M-L-G6-1200-P5-1	IGHV3-15	13	2.6	IGLV1-47	11	0.0	0.0	0	0
M-4144-M-L-G6-1200-P5-1	IGHV3-15	13	1.2000000000000002	IGLV1-47	11	0.06	0.04	0	0
M-6470-M-K-G6-1200-P5-1	IGHV3-15	13	1.45	IGKV1-33	9	0.0	0.0	0	0
M-8111-M-K-G6-1200-P5-1	IGHV3-15	13	1.55	IGKV4-1	8	0.01	0.01	0	0
M-4531-M-K-G6-1200-P5-1	IGHV3-15	13	1.85	IGKV1-27	9	0.0	0.0	0	0
M-1854-M-K-G6-1200-P5-1	IGHV3-64	13	0.9	IGKV3-15	10	0.0	0.0	0	0
M-5444-M-K-G6-1200-P5-1	IGHV3-48	13	1.2500000000000002	IGKV4-1	9	0.09	0.04	0	0
M-3941-M-L-G6-1200-P5-1	IGHV4-39	14	1.2000000000000002	IGLV1-44	12	0.0	0.0	0	0
M-1172-M-K-G6-1200-P5-1	IGHV3-48	13	2.85	IGKV4-1	10	0.03	0.02	0	0
M-7654-D-L-G6-1200-P5-1	IGHV3-48	13	3.3000000000000003	IGLV1-44	11	0.0	0.0	0	0
M-7052-M-L-G6-1200-P5-1	IGHV3-48	13	1.4000000000000001	IGLV3-25	11	0.0	0.0	0	0
M-1141-M-K-G6-1200-P5-1	IGHV4-38-2	13	2.45	IGKV3-20	10	0.02	0.01	0	0
M-7862-M-K-G6-1200-P5-1	IGHV3-48	14	4.3	IGKV3-20	9	0.0	0.0	0	0
M-743-M-L-G6-1200-P5-1	IGHV3-48	14	1.6	IGLV3-27	10	0.02	0.01	0	0
M-8204-M-K-G6-1200-P5-1	IGHV3-48	14	3.45	IGKV1-16	9	0.0	0.0	0	0
M-4928-A1-L-G6-1200-P5-1	IGHV3-48	14	3.35	IGLV1-44	11	0.09	0.04	0	0
M-8014-M-L-G6-1200-P5-1	IGHV3-48	14	2.85	IGLV3-21	12	0.0	0.0	0	0
M-2634-M-L-G6-1200-P5-1	IGHV3-48	14	1.35	IGLV1-47	11	0.0	0.0	0	0
M-4-D-K-G6-1200-P5-1	IGHV3-9	14	3.4000000000000004	IGKV1-NL1	9	0.01	0.0	0	0
M-958-G1-K-G6-1200-P5-1	IGHV3-48	14	2.8	IGKV3-15	10	0.03	0.01	0	0
M-1155-M-K-G6-1200-P5-1	IGHV3-48	14	1.9000000000000001	IGKV3-11	10	0.01	0.0	0	0
M-5747-M-K-G6-1200-P5-1	IGHV3-48	14	3.1500000000000004	IGKV4-1	9	0.07	0.02	0	0
M-5489-A1-K-G6-1200-P5-1	IGHV3-48	14	4.050000000000001	IGKV1-39	9	0.11	0.07	0	0
M-2447-M-K-G6-1200-P5-1	IGHV3-48	14	1.65	IGKV4-1	9	0.08	0.06	0	0
M-2805-M-L-G6-1200-P5-1	IGHV3-48	14	1.5499999999999998	IGLV2-14	11	0.0	0.0	0	0
M-6024-M-K-G6-1200-P5-1	IGHV3-48	14	1.65	IGKV3-11	9	0.0	0.0	0	0
M-2047-M-K-G6-1200-P5-1	IGHV3-48	14	2.8	IGKV1D-12	9	0.09	0.05	0	0
M-5854-M-K-G6-1200-P5-1	IGHV3-48	14	1.7	IGKV3-20	10	0.04	0.04	0	0
M-3280-M-L-G6-1200-P5-1	IGHV3-48	14	3.7	IGLV1-51	11	0.0	0.0	0	0
M-7224-M-K-G6-1200-P5-1	IGHV3-9	14	1.5	IGKV1-27	9	0.01	0.0	0	0
M-5653-M-K-G6-1200-P5-1	IGHV3-48	14	3.45	IGKV1-12	9	0.06	0.01	0	0
M-4329-A2-L-G6-1200-P5-1	IGHV3-48	14	1.5000000000000002	IGLV1-47	9	0.1	0.09	0	0
M-8033-M-K-G6-1200-P5-1	IGHV3-48	14	3.45	IGKV3-15	10	0.0	0.0	0	0
M-1441-D-L-G6-1200-P5-1	IGHV3-48	14	1.9000000000000001	IGLV1-44	11	0.06	0.04	0	0
M-251-M-L-G6-1200-P5-1	IGHV3-48	14	1.65	IGLV3-25	12	0.0	0.0	0	0
M-4229-M-L-G6-1200-P5-1	IGHV3-48	14	1.4500000000000004	IGLV1-40	11	0.0	0.0	0	0
M-1082-M-L-G6-1200-P5-1	IGHV3-48	14	3.05	IGLV3-21	11	0.0	0.0	0	0
M-2468-M-K-G6-1200-P5-1	IGHV3-48	14	2.75	IGKV1-39	9	0.03	0.02	0	0
M-7488-M-K-G6-1200-P5-1	IGHV3-48	14	2.65	IGKV3-20	8	0.08	0.06	0	0
M-6312-M-L-G6-1200-P5-1	IGHV3-48	14	2.0500000000000003	IGLV5-45	9	0.05	0.01	0	0
M-861-G2-K-G6-1200-P5-1	IGHV3-9	14	2.4000000000000004	IGKV2-28	9	0.13	0.12	0	0
M-364-M-K-G6-1200-P5-1	IGHV3-48	14	1.25	IGKV1-5	8	0.05	0.02	0	0
M-478-M-K-G6-1200-P5-1	IGHV3-48	14	3.95	IGKV3-20	9	0.04	0.04	0	0
M-4499-M-L-G6-1200-P5-1	IGHV3-48	14	2.8	IGLV1-44	12	0.0	0.0	0	0
M-2476-M-L-G6-1200-P5-1	IGHV3-48	14	2.9	IGLV7-43	10	0.06	0.05	0	0
M-4172-D-K-G6-1200-P5-1	IGHV3-73	13	2.1	IGKV1-8	9	0.01	0.01	0	0
M-3452-M-K-G6-1200-P5-1	IGHV3-73	13	1.8	IGKV3-15	9	0.0	0.0	0	0
M-6017-M-K-G6-1200-P5-1	IGHV3-73	13	1.35	IGKV2-28	9	0.01	0.01	0	0
M-1410-M-K-G6-1200-P5-1	IGHV3-9	14	1.7500000000000002	IGKV4-1	9	0.01	0.0	0	0
M-4392-M-K-G6-1200-P5-1	IGHV3-43	13	1.75	IGKV1D-8	9	0.0	0.0	0	0
M-3705-M-K-G6-1200-P5-1	IGHV3-43	13	1.8	IGKV3-20	9	0.0	0.0	0	0
M-6958-M-K-G6-1200-P5-1	IGHV1-8	13	1.75	IGKV3-15	9	0.0	0.0	0	0
M-348-M-K-G6-1200-P5-1	IGHV1-8	13	2.3	IGKV4-1	9	0.07	0.07	0	0
M-1349-M-L-G6-1200-P5-1	IGHV1-8	13	2.35	IGLV3-1	9	0.0	0.0	0	0
M-2655-M-K-G6-1200-P5-1	IGHV1-8	13	3.2	IGKV1-39	9	0.02	0.0	0	0
M-1538-M-K-G6-1200-P5-1	IGHV1-8	13	1.7	IGKV1-8	9	0.0	0.0	0	0
M-7477-M-L-G6-1200-P5-1	IGHV1-8	13	1.35	IGLV3-25	11	0.0	0.0	0	0
M-1925-M-L-G6-1200-P5-1	IGHV3-9	14	1.2000000000000002	IGLV2-11	10	0.01	0.0	0	0
M-3382-M-L-G6-1200-P5-1	IGHV1-8	14	2.0	IGLV3-1	10	0.0	0.0	0	0
M-1848-M-L-G6-1200-P5-1	IGHV1-8	13	3.2	IGLV3-1	9	0.0	0.0	0	0
M-567-G1-L-G6-1200-P5-1	IGHV3-53	13	2.1	IGLV3-21	11	0.1	0.06	0	0
M-3776-M-K-G6-1200-P5-1	IGHV4-59	13	2.2	IGKV1-39	9	0.0	0.0	0	0
M-4671-M-L-G6-1200-P5-1	IGHV3-64D	13	3.0000000000000004	IGLV2-11	10	0.0	0.0	0	0
M-4902-M-K-G6-1200-P5-1	IGHV3-64D	13	3.85	IGKV1-39	9	0.0	0.0	0	0
M-7279-M-L-G6-1200-P5-1	IGHV3-64D	13	2.05	IGLV1-44	12	0.0	0.0	0	0
M-5636-M-K-G6-1200-P5-1	IGHV3-64D	13	2.2	IGKV3-15	10	0.0	0.0	0	0
M-3917-M-L-G6-1200-P5-1	IGHV3-64D	13	2.3	IGLV2-14	10	0.04	0.02	0	0
M-136-M-K-G6-1200-P5-1	IGHV3-11	13	2.55	IGKV3-11	10	0.0	0.0	0	0
M-4136-D-L-G6-1200-P5-1	IGHV3-33	14	1.8000000000000003	IGLV3-1	8	0.0	0.0	0	0
M-870-D-L-G6-1200-P5-1	IGHV3-11	13	2.5500000000000003	IGLV1-44	11	0.0	0.0	0	0
M-3564-M-K-G6-1200-P5-1	IGHV3-11	13	1.1500000000000001	IGKV2-28	8	0.0	0.0	0	0
M-2945-M-L-G6-1200-P5-1	IGHV3-11	13	2.85	IGLV6-57	5	0.0	0.0	0	0
M-231-M-L-G6-1200-P5-1	IGHV3-11	13	2.2	IGLV2-14	11	0.0	0.0	0	0
M-7396-M-K-G6-1200-P5-1	IGHV3-11	13	3.45	IGKV3-20	9	0.04	0.04	0	0
M-1884-M-K-G6-1200-P5-1	IGHV3-11	13	3.45	IGKV3-20	9	0.04	0.04	0	0
M-591-M-L-G6-1200-P5-1	IGHV3-11	13	2.6500000000000004	IGLV1-44	11	0.0	0.0	0	0
M-2619-M-L-G6-1200-P5-1	IGHV3-11	13	1.1500000000000001	IGLV1-44	11	0.04	0.05	0	0
M-4652-M-K-G6-1200-P5-1	IGHV3-11	13	2.0	IGKV1-39	9	0.03	0.01	0	0
M-283-M-K-G6-1200-P5-1	IGHV3-11	13	2.5500000000000003	IGKV3-15	8	0.06	0.05	0	0
M-3058-M-L-G6-1200-P5-1	IGHV3-33	14	3.6	IGLV8-61	10	0.0	0.0	0	0
M-1617-M-K-G6-1200-P5-1	IGHV3-11	13	4.1	IGKV3-15	9	0.02	0.0	0	0
M-1717-M-L-G6-1200-P5-1	IGHV3-11	13	2.45	IGLV4-69	9	0.05	0.02	0	0
M-4097-M-K-G6-1200-P5-1	IGHV3-11	13	2.6	IGKV3-20	9	0.01	0.01	0	0
M-3454-G1-K-G6-1200-P5-1	IGHV3-11	13	1.7000000000000002	IGKV1-39	9	0.1	0.11	0	0
M-2178-M-L-G6-1200-P5-1	IGHV3-11	13	1.9500000000000002	IGLV3-19	11	0.0	0.0	0	0
M-2343-M-K-G6-1200-P5-1	IGHV3-11	13	3.1	IGKV3-15	9	0.0	0.0	0	0
M-3023-M-L-G6-1200-P5-1	IGHV4-4	13	1.8500000000000003	IGLV2-14	10	0.0	0.0	0	0
M-559-M-K-G6-1200-P5-1	IGHV4-4	13	1.0	IGKV3-20	9	0.0	0.0	0	0
M-6231-M-K-G6-1200-P5-1	IGHV3-7	13	0.9	IGKV1-5	9	0.01	0.01	0	0
M-3882-G1-K-G6-1200-P5-1	IGHV3-7	13	0.7999999999999999	IGKV1-39	8	0.06	0.04	0	0
M-650-M-L-G6-1200-P5-1	IGHV3-7	13	3.1	IGLV6-57	10	0.01	0.0	0	0
M-2009-M-L-G6-1200-P5-1	IGHV3-7	13	1.2000000000000002	IGLV1-40	10	0.03	0.04	0	0
M-1671-M-L-G6-1200-P5-1	IGHV3-7	13	0.9	IGLV3-1	9	0.02	0.02	0	0
M-1835-G1-K-G6-1200-P5-1	IGHV3-7	13	1.4	IGKV1-5	8	0.03	0.02	0	0
M-7141-M-K-G6-1200-P5-1	IGHV6-1	13	2.9	IGKV3-11	9	0.07	0.04	0	0
M-4889-M-K-G6-1200-P5-1	IGHV6-1	13	1.35	IGKV1-5	9	0.0	0.0	0	0
M-4320-G1-K-G6-1200-P5-1	IGHV4-4	13	2.45	IGKV3-11	8	0.15	0.12	0	0
M-7523-M-L-G6-1200-P5-1	IGHV3-33	14	1.35	IGLV1-47	11	0.0	0.0	0	0
M-353-D-K-G6-1200-P5-1	IGHV4-4	13	2.8000000000000003	IGKV3-15	9	0.0	0.0	0	0
M-7874-M-L-G6-1200-P5-1	IGHV4-4	13	2.7	IGLV1-40	11	0.04	0.02	0	0
M-3401-M-L-G6-1200-P5-1	IGHV4-4	13	2.55	IGLV3-10	10	0.0	0.0	0	0
M-2519-M-K-G6-1200-P5-1	IGHV4-4	13	1.35	IGKV3-20	9	0.0	0.0	0	0
M-5642-G1-K-G6-1200-P5-1	IGHV4-4	13	3.5500000000000003	IGKV1-39	10	0.11	0.07	0	0
M-528-M-K-G6-1200-P5-1	IGHV4-4	13	2.0	IGKV1-39	9	0.02	0.01	0	0
M-8193-G1-L-G6-1200-P5-1	IGHV4-4	13	1.8	IGLV2-14	10	0.09	0.06	0	0
M-6909-M-L-G6-1200-P5-1	IGHV4-4	13	2.4	IGLV3-21	12	0.0	0.0	0	0
M-6900-M-L-G6-1200-P5-1	IGHV4-4	13	2.2	IGLV1-44	11	0.03	0.01	0	0
M-4440-M-K-G6-1200-P5-1	IGHV4-4	13	3.8000000000000003	IGKV3-11	11	0.01	0.01	0	0
M-2029-M-K-G6-1200-P5-1	IGHV3-33	14	2.6500000000000004	IGKV4-1	9	0.0	0.0	0	0
M-4482-A2-K-G6-1200-P5-1	IGHV4-4	13	2.0500000000000003	IGKV4-1	9	0.07	0.04	0	0
M-423-M-L-G6-1200-P5-1	IGHV4-4	13	2.6	IGLV1-40	12	0.04	0.0	0	0
M-7610-M-L-G6-1200-P5-1	IGHV1-2	14	2.75	IGLV1-36	11	0.0	0.0	0	0
M-2828-M-K-G6-1200-P5-1	IGHV1-2	14	2.35	IGKV1-17	9	0.0	0.0	0	0
M-1364-M-L-G6-1200-P5-1	IGHV1-2	14	2.9000000000000004	IGLV2-14	9	0.0	0.0	0	0
M-2422-M-K-G6-1200-P5-1	IGHV1-2	14	1.45	IGKV4-1	9	0.01	0.01	0	0
M-3357-M-K-G6-1200-P5-1	IGHV1-2	14	2.15	IGKV1-17	9	0.0	0.0	0	0
M-3215-M-L-G6-1200-P5-1	IGHV1-2	14	2.25	IGLV1-44	11	0.0	0.0	0	0
M-1894-M-L-G6-1200-P5-1	IGHV3-33	14	3.5	IGLV3-1	9	0.0	0.0	0	0
M-2820-M-L-G6-1200-P5-1	IGHV1-2	14	2.95	IGLV3-25	11	0.01	0.01	0	0
M-7028-M-L-G6-1200-P5-1	IGHV1-2	14	1.75	IGLV3-10	11	0.0	0.0	0	0
M-3935-M-K-G6-1200-P5-1	IGHV1-2	14	1.45	IGKV3-20	9	0.0	0.0	0	0
M-7047-G1-L-G6-1200-P5-1	IGHV1-2	14	1.7500000000000002	IGLV3-25	11	0.07	0.07	0	0
M-3574-M-L-G6-1200-P5-1	IGHV1-2	14	1.95	IGLV3-21	11	0.0	0.0	0	0
M-2275-M-L-G6-1200-P5-1	IGHV1-2	14	2.95	IGLV2-11	8	0.0	0.0	0	0
M-8224-M-L-G6-1200-P5-1	IGHV1-2	14	3.0000000000000004	IGLV7-46	9	0.13	0.12	0	0
M-7611-M-L-G6-1200-P5-1	IGHV1-2	14	2.65	IGLV1-47	11	0.0	0.0	0	0
M-6820-M-L-G6-1200-P5-1	IGHV3-33	14	2.1	IGLV1-51	11	0.0	0.0	0	0
M-3031-G2-L-G6-1200-P5-1	IGHV1-2	14	2.6500000000000004	IGLV2-8	10	0.13	0.11	0	0
M-2667-M-K-G6-1200-P5-1	IGHV1-2	14	2.2	IGKV1-33	9	0.0	0.0	0	0
M-5365-M-K-G6-1200-P5-1	IGHV1-2	14	3.05	IGKV3-20	9	0.06	0.07	0	0
M-3488-M-L-G6-1200-P5-1	IGHV1-2	14	3.9000000000000004	IGLV3-25	11	0.0	0.0	0	0
M-2765-M-L-G6-1200-P5-1	IGHV1-2	14	2.5500000000000003	IGLV9-49	13	0.0	0.0	0	0
M-5209-M-L-G6-1200-P5-1	IGHV1-2	14	1.3	IGLV6-57	9	0.0	0.0	0	0
M-6269-M-K-G6-1200-P5-1	IGHV1-2	14	1.2000000000000002	IGKV4-1	9	0.0	0.0	0	0
M-3503-M-K-G6-1200-P5-1	IGHV1-2	14	3.0500000000000003	IGKV4-1	9	0.0	0.0	0	0
M-3521-M-K-G6-1200-P5-1	IGHV1-2	14	2.15	IGKV4-1	9	0.01	0.01	0	0
M-1876-M-L-G6-1200-P5-1	IGHV3-33	14	3.4000000000000004	IGLV1-51	11	0.0	0.0	0	0
M-2927-M-K-G6-1200-P5-1	IGHV1-2	14	2.25	IGKV3-20	9	0.0	0.0	0	0
M-6943-M-L-G6-1200-P5-1	IGHV1-2	14	1.9000000000000001	IGLV1-40	13	0.0	0.0	0	0
M-3332-G1-K-G6-1200-P5-1	IGHV1-2	14	2.75	IGKV1-5	9	0.06	0.04	0	0
M-302-M-K-G6-1200-P5-1	IGHV1-2	14	1.2	IGKV3-20	9	0.13	0.12	0	0
M-1062-M-L-G6-1200-P5-1	IGHV1-2	14	1.05	IGLV2-14	10	0.03	0.02	0	0
M-6404-M-L-G6-1200-P5-1	IGHV1-2	14	3.45	IGLV3-19	10	0.0	0.0	0	0
M-1139-M-K-G6-1200-P5-1	IGHV3-15	14	3.3000000000000003	IGKV1-33	9	0.0	0.0	0	0
M-8308-M-L-G6-1200-P5-1	IGHV1-2	14	1.9	IGLV7-46	9	0.12	0.12	0	0
M-1971-M-L-G6-1200-P5-1	IGHV6-1	13	2.65	IGLV2-23	10	0.02	0.01	0	0
M-3024-M-K-G6-1200-P5-1	IGHV4-59	13	4.15	IGKV3-20	10	0.0	0.0	0	0
M-2390-M-L-G6-1200-P5-1	IGHV4-59	13	2.95	IGLV1-51	11	0.07	0.07	0	0
M-8131-M-K-G6-1200-P5-1	IGHV4-39	13	1.8	IGKV1D-12	9	0.12	0.09	0	0
M-5697-M-L-G6-1200-P5-1	IGHV4-39	13	3.3000000000000003	IGLV4-69	10	0.0	0.0	0	0
M-718-M-K-G6-1200-P5-1	IGHV4-39	13	1.2000000000000002	IGKV1-5	10	0.04	0.02	0	0
M-8219-M-L-G6-1200-P5-1	IGHV4-39	13	1.7500000000000002	IGLV3-1	10	0.0	0.0	0	0
M-2066-M-K-G6-1200-P5-1	IGHV4-39	13	1.55	IGKV3-15	9	0.01	0.01	0	0
M-6267-D-L-G6-1200-P5-1	IGHV3-15	14	2.5500000000000003	IGLV1-47	12	0.0	0.0	0	0
M-4075-M-L-G6-1200-P5-1	IGHV1-8	14	4.05	IGLV1-51	11	0.0	0.0	0	0
M-3673-M-K-G6-1200-P5-1	IGHV3-23	13	2.85	IGKV1-5	9	0.0	0.0	0	0
M-1285-M-L-G6-1200-P5-1	IGHV3-23	13	1.55	IGLV2-14	11	0.0	0.0	0	0
M-5702-A1-L-G6-1200-P5-1	IGHV1-18	13	2.1500000000000004	IGLV1-51	11	0.04	0.0	0	0
M-7909-G4-K-G6-1200-P5-1	IGHV1-18	13	1.0	IGKV1-39	9	0.12	0.1	0	0
M-7557-M-K-G6-1200-P5-1	IGHV1-18	13	3.8	IGKV3-11	10	0.03	0.02	0	0
M-7379-M-K-G6-1200-P5-1	IGHV1-18	13	1.45	IGKV2-40	9	0.0	0.0	0	0
M-5453-M-K-G6-1200-P5-1	IGHV1-18	13	3.8	IGKV3-20	8	0.0	0.0	0	0
M-5957-G1-L-G6-1200-P5-1	IGHV1-18	13	2.8000000000000003	IGLV1-40	9	0.09	0.06	0	0
M-3569-M-L-G6-1200-P5-1	IGHV3-15	14	4.1499999999999995	IGLV1-40	11	0.0	0.0	0	0
M-6166-M-K-G6-1200-P5-1	IGHV1-18	13	2.9000000000000004	IGKV1D-8	9	0.0	0.0	0	0
M-4154-M-L-G6-1200-P5-1	IGHV1-18	13	2.2	IGLV3-1	9	0.0	0.0	0	0
M-8194-M-K-G6-1200-P5-1	IGHV1-18	13	2.3000000000000003	IGKV1-5	9	0.0	0.0	0	0
M-2892-M-K-G6-1200-P5-1	IGHV1-18	13	3.7	IGKV1-39	9	0.0	0.0	0	0
M-445-M-K-G6-1200-P5-1	IGHV1-18	13	2.5	IGKV3-11	8	0.0	0.0	0	0
M-5549-M-L-G6-1200-P5-1	IGHV1-18	13	2.4000000000000004	IGLV3-19	11	0.06	0.06	0	0
M-7955-M-K-G6-1200-P5-1	IGHV1-18	13	1.9000000000000001	IGKV1-39	9	0.05	0.04	0	0
M-3015-M-K-G6-1200-P5-1	IGHV1-18	13	3.05	IGKV3-11	11	0.08	0.07	0	0
M-5829-A2-K-G6-1200-P5-1	IGHV3-15	14	4.0	IGKV3-20	9	0.08	0.06	0	0
M-2384-M-L-G6-1200-P5-1	IGHV1-18	13	1.25	IGLV3-21	11	0.0	0.0	0	0
M-8272-X-K-G6-1200-P5-1	IGHV4-31	13	2.9	IGKV1D-12	11	0.1	0.07	0	0
M-4486-M-K-G6-1200-P5-1	IGHV4-31	13	1.7	IGKV1-33	9	0.1	0.05	0	0
M-7524-M-L-G6-1200-P5-1	IGHV4-31	13	3.3000000000000003	IGLV2-23	10	0.05	0.05	0	0
M-8207-M-K-G6-1200-P5-1	IGHV4-31	13	1.8	IGKV1-12	9	0.05	0.05	0	0
M-5996-M-K-G6-1200-P5-1	IGHV4-31	13	1.65	IGKV1-5	9	0.0	0.0	0	0
M-6116-M-K-G6-1200-P5-1	IGHV4-31	13	1.55	IGKV1-39	9	0.0	0.0	0	0
M-265-M-L-G6-1200-P5-1	IGHV4-31	13	1.35	IGLV1-44	11	0.0	0.0	0	0
M-197-M-L-G6-1200-P5-1	IGHV4-31	13	1.75	IGLV2-23	10	0.0	0.0	0	0
M-5698-M-L-G6-1200-P5-1	IGHV4-31	13	3.45	IGLV1-51	11	0.05	0.06	0	0
M-110-G1-K-G6-1200-P5-1	IGHV4-31	13	3.3000000000000003	IGKV1-39	10	0.19	0.16	0	0
M-429-M-K-G6-1200-P5-1	IGHV4-31	13	1.7	IGKV2-24	9	0.0	0.0	0	0
M-7426-A1-K-G6-1200-P5-1	IGHV4-31	13	3.8000000000000003	IGKV3-20	10	0.05	0.05	0	0
M-7190-M-K-G6-1200-P5-1	IGHV4-31	13	1.8000000000000003	IGKV3-20	11	0.0	0.0	0	0
M-5312-M-L-G6-1200-P5-1	IGHV4-31	13	3.45	IGLV3-19	12	0.0	0.0	0	0
M-3152-M-K-G6-1200-P5-1	IGHV4-59	14	3.95	IGKV1-5	5	0.0	0.0	0	0
M-1694-M-K-G6-1200-P5-1	IGHV4-31	13	2.2	IGKV1-39	9	0.0	0.0	0	0
M-3167-M-L-G6-1200-P5-1	IGHV3-15	10	2.45	IGLV1-40	11	0.0	0.0	0	0
M-4734-M-L-G6-1200-P5-1	IGHV3-15	10	1.9	IGLV2-11	9	0.05	0.02	0	0
M-3908-M-L-G6-1200-P5-1	IGHV3-15	10	2.0500000000000003	IGLV3-25	11	0.0	0.0	0	0
M-7916-A2-L-G6-1200-P5-1	IGHV3-15	10	4.2	IGLV8-61	10	0.01	0.01	0	0
M-5004-M-L-G6-1200-P5-1	IGHV3-15	10	1.0	IGLV2-14	11	0.0	0.0	0	0
M-1588-M-L-G6-1200-P5-1	IGHV3-15	10	0.85	IGLV1-44	11	0.0	0.0	0	0
